"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-01-27","  42.1","24","000000",,"999.9",,"  54.0"," ","  44.1"," "," 19.0",," 0.08","G","1024.4","21","999.9",,"020.8","24","  48.8","24"," 10.0","24","  7.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-01-28","  43.9","24","010000",," 25.1",,"  59.0"," ","  46.0"," "," 21.0",," 0.16","G","1016.5","23","999.9",,"012.4","24","  51.0","24","  8.9","24"," 13.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-01-29","  41.8","24","010000",," 22.9",,"  59.0"," ","  45.0"," "," 17.1",," 0.44","G","1013.3","23","999.9",,"009.1","24","  48.2","24","  9.6","24","  8.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-01-30","  38.3","24","010000",,"999.9",,"  53.1"," ","  39.9"," "," 13.0",," 0.35","G","1014.1","19","999.9",,"010.7","24","  43.7","24","  9.8","24","  6.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-01-31","  36.3","24","010000",,"999.9",,"  46.9"," ","  39.0"," ","  8.0",," 0.07","G","1018.5","21","999.9",,"014.9","24","  40.8","24"," 10.0","24","  3.3","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-01","  36.7","24","010000",,"999.9",,"  46.9"," ","  37.9"," ","  9.9",," 0.13","G","1022.1","16","999.9",,"018.4","24","  41.4","24","  9.7","24","  4.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-02","  35.7","24","010000",,"999.9",,"  48.9"," ","  32.0"," ","  8.9",," 0.05","G","1022.5","23","999.9",,"018.7","24","  41.1","24","  9.7","24","  5.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-03","  36.4","24","010000",," 20.0",,"  48.9"," ","  32.0"," "," 15.9",," 0.00","G","1022.0","24","999.9",,"018.2","24","  43.5","24","  9.5","24"," 11.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-04","  45.1","24","010000",," 25.1",,"  55.9"," ","  41.0"," "," 15.9",," 0.31","G","1025.4","22","999.9",,"021.2","24","  48.1","24","  9.3","24","  9.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-05","  41.3","24","000000",,"999.9",,"  55.9"," ","  39.9"," "," 13.0",," 0.35","G","1027.2","24","999.9",,"023.5","24","  47.5","24"," 10.0","24","  7.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-06","  42.3","24","010000",," 24.1",,"  57.9"," ","  39.9"," "," 15.9",," 0.12","G","1028.8","24","999.9",,"025.0","24","  48.1","24","  9.9","24","  5.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-07","  40.8","24","000000",,"999.9",,"  62.1"," ","  41.0"," ","  5.1",," 0.00","G","1032.2","24","999.9",,"028.5","24","  48.2","24"," 10.0","24","  2.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-08","  39.5","24","100000",,"999.9",,"  62.1"," ","  37.0"," ","  8.0",," 0.00","G","1030.3","23","999.9",,"026.8","24","  48.9","24","  9.7","24","  1.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-09","  37.6","24","000000",," 18.1",,"  62.1"," ","  37.0"," "," 13.0",," 0.00","G","1023.5","24","999.9",,"019.8","24","  52.2","24"," 10.0","24","  7.3","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-10","  39.4","24","010000",,"999.9",,"  62.1"," ","  42.1"," "," 14.0",," 0.00","G","1022.4","24","999.9",,"018.6","24","  50.2","24"," 10.0","24","  7.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-11","  45.4","24","010000",,"999.9",,"  62.1"," ","  42.1"," "," 15.0",," 0.00","G","1022.8","24","999.9",,"019.0","24","  52.1","24","  9.7","24","  4.2","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-12","  45.5","24","010000",,"999.9",,"  57.9"," ","  46.0"," "," 15.0",," 0.13","G","1020.9","20","999.9",,"017.1","24","  50.6","24","  8.7","24"," 10.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-13","  43.6","24","010000",," 18.1",,"  55.9"," ","  45.0"," "," 11.1",," 0.27","G","1025.6","24","999.9",,"021.9","24","  49.4","24"," 10.0","24","  6.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-14","  46.8","24","010000",," 22.9",,"  57.0"," ","  45.0"," "," 14.0",," 0.38","G","1023.2","21","999.9",,"019.5","24","  51.3","24","  9.7","24","  7.5","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-15","  49.5","24","010000",," 18.1",,"  61.0"," ","  48.9"," "," 14.0",," 0.07","G","1023.3","20","999.9",,"019.9","24","  55.8","24"," 10.0","24","  8.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-16","  46.2","24","010000",," 17.1",,"  61.0"," ","  48.0"," "," 11.1",," 0.08","G","1018.9","18","999.9",,"015.0","24","  52.5","24","  9.4","24","  4.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-17","  46.5","24","110000",,"999.9",,"  63.0"," ","  46.0"," "," 17.1",," 0.27","G","1000.9","23","999.9",,"997.7","24","  51.5","24","  8.6","24","  5.5","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-18","  42.6","24","010000",," 20.0",,"  63.0"," ","  43.0"," "," 15.9",," 0.35","G"," 993.7","20","999.9",,"990.4","24","  47.5","24","  8.7","24","  7.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-19","  42.9","24","010000",," 34.0",,"  52.0"," ","  42.1"," "," 25.1",," 0.50","G","1006.3","21","999.9",,"002.1","24","  48.1","24","  9.7","24"," 12.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-20","  38.4","24","010000",,"999.9",,"  53.1"," ","  39.9"," "," 15.0",," 0.21","G","1024.7","22","999.9",,"020.8","24","  44.5","24","  9.9","24","  6.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-21","  36.5","24","010000",,"999.9",,"  53.1"," ","  35.1"," "," 12.0",," 0.05","G","1023.5","24","999.9",,"019.8","24","  44.2","24","  9.9","24","  5.5","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-22","  38.9","24","110000",,"999.9",,"  54.0"," ","  35.1"," ","  8.0",," 0.10","G","1029.2","14","999.9",,"026.0","24","  43.1","24","  7.6","24","  2.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-23","  35.0","24","100000",," 26.0",,"  59.0"," ","  33.1"," "," 21.0",," 0.00","G","1024.0","21","999.9",,"020.7","24","  44.0","24","  7.8","24","  6.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-24","  33.7","24","000000",,"999.9",,"  62.1"," ","  33.1"," "," 20.0",," 0.00","G","1020.6","24","999.9",,"016.9","24","  51.1","24"," 10.0","24","  7.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-25","  36.9","24","000000",,"999.9",,"  64.0"," ","  37.0"," "," 12.0",," 0.00","G","1022.8","24","999.9",,"019.1","24","  49.0","24"," 10.0","24","  4.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-26","  37.5","24","010000",,"999.9",,"  64.0"," ","  37.0"," "," 12.0",," 0.00","G","1017.6","24","999.9",,"013.9","24","  52.5","24"," 10.0","24","  4.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-27","  47.6","24","010000",," 21.0",,"  60.1"," ","  43.0"," "," 15.9",," 0.48","G","1017.9","19","999.9",,"013.6","24","  52.5","24","  8.0","24","  8.3","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-28","  41.9","24","010000",," 27.0",,"  59.0"," ","  46.9"," "," 20.0",," 0.03","G","1016.7","24","999.9",,"012.9","24","  51.1","24","  9.9","24"," 11.3","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-02-29","  40.2","24","010000",," 22.0",,"  54.0","*","  44.6","*"," 14.0",," 0.08","G","1023.3","24","999.9",,"019.7","24","  48.6","24","  9.3","24","  6.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-01","  44.7","24","010000",," 36.9",,"  59.0"," ","  45.0"," "," 27.0",," 0.50","G","1012.7","23","999.9",,"009.2","24","  49.0","24","  9.0","24"," 12.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-02","  39.9","24","010000",," 28.9",,"  59.0"," ","  44.1"," "," 19.0",," 0.13","G","1014.8","24","999.9",,"011.3","24","  49.9","24"," 10.0","24"," 10.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-03","  46.2","24","010000",," 21.0",,"  61.0"," ","  44.1"," "," 17.1",," 0.36","G","1014.3","22","999.9",,"010.2","24","  51.9","24","  9.5","24","  7.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-04","  41.3","24","000000",,"999.9",,"  62.1"," ","  42.1"," "," 15.9",," 0.05","G","1013.3","24","999.9",,"009.6","24","  51.2","24"," 10.0","24","  7.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-05","  46.7","24","010000",," 15.9",,"  61.0"," ","  42.1"," "," 14.0",," 0.18","G","1002.0","22","999.9",,"998.9","24","  53.8","24"," 10.0","24","  6.5","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-06","  44.6","24","010000",," 25.1",,"  61.0"," ","  46.9"," "," 19.0",," 0.15","G"," 998.0","23","999.9",,"993.8","24","  53.1","24","  9.7","24"," 11.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-07","  40.6","24","010000",," 31.1",,"  55.0"," ","  44.1"," "," 22.0",," 0.27","G","1006.2","19","999.9",,"003.0","24","  48.0","24","  9.8","24","  9.5","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-08","  38.4","24","010000",,"999.9",,"  54.0"," ","  37.9"," ","  9.9",," 0.02","G","1016.3","23","999.9",,"012.5","24","  45.0","24","  9.9","24","  5.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-09","  42.4","24","010000",," 25.1",,"  48.0"," ","  37.9"," "," 20.0",," 0.11","G","1009.0","19","999.9",,"006.4","24","  45.4","24","  8.1","24"," 11.2","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-10","  44.6","24","010000",," 24.1",,"  57.0"," ","  44.1"," "," 19.0",," 0.71","G","1005.0","23","999.9",,"001.0","24","  51.1","24","  8.8","24"," 13.2","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-11","  42.4","24","110000",,"999.9",,"  57.0"," ","  39.9"," "," 14.0",," 0.13","G","1008.3","19","999.9",,"004.5","24","  46.3","24","  7.5","24","  5.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-12","  42.4","24","010000",," 27.0",,"  54.0"," ","  39.9"," "," 21.0",," 0.18","G","1003.7","21","999.9",,"000.0","24","  47.9","24","  9.6","24"," 11.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-13","  41.2","24","010000",," 29.9",,"  53.1"," ","  43.0"," "," 22.9",," 0.39","G","1003.0","20","999.9",,"999.7","24","  45.7","24","  8.6","24"," 11.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-14","  38.9","24","010000",," 24.1",,"  53.1"," ","  42.1"," "," 19.0",," 0.54","G","1009.1","22","999.9",,"005.3","24","  45.0","24","  9.6","24","  9.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-15","  39.6","24","010000",," 21.0",,"  51.1"," ","  42.1"," "," 11.1",," 0.28","G","1023.1","19","999.9",,"019.7","24","  44.7","24","  9.5","24","  5.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-16","  41.1","24","010000",,"999.9",,"  57.0"," ","  42.1"," ","  9.9",," 0.31","G","1025.5","21","999.9",,"021.9","24","  47.0","24","  8.0","24","  4.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-17","  33.3","24","000000",," 27.0",,"  61.0"," ","  33.1"," "," 19.0",," 0.06","G","1024.5","23","999.9",,"020.9","24","  46.7","24"," 10.0","24","  5.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-18","  23.8","24","000000",," 33.0",,"  61.0"," ","  33.1"," "," 25.1",," 0.00","G","1017.6","24","999.9",,"013.9","24","  52.9","24"," 10.0","24"," 19.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-19","  32.7","24","010000",," 28.9",,"  66.9"," ","  46.0"," "," 20.0",," 0.00","G","1016.2","24","999.9",,"012.5","24","  55.1","24"," 10.0","24","  9.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-20","  40.3","24","010000",,"999.9",,"  66.9"," ","  46.0"," "," 15.9",," 0.00","G","1011.4","24","999.9",,"007.7","24","  55.1","24"," 10.0","24","  8.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-21","  45.7","24","010110",," 20.0",,"  59.0"," ","  48.0"," "," 15.0",," 0.23","G","1009.3","24","999.9",,"005.7","24","  50.6","24","  9.3","24","  8.7","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-22","  42.0","24","010000",,"999.9",,"  55.0","*","  45.0","*"," 12.0",," 0.14","G","1014.0","20","999.9",,"011.2","24","  48.4","24"," 10.0","24","  8.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-23","  42.6","24","010000",," 21.0",,"  54.0"," ","  46.0"," "," 13.0",," 0.11","G","1025.9","23","999.9",,"021.9","24","  49.9","24"," 10.0","24","  6.1","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-24","  41.9","24","010000",," 21.0",,"  57.0"," ","  45.0"," "," 15.0",," 0.11","G","1023.8","22","999.9",,"019.9","24","  50.3","24","  9.6","24","  9.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-25","  39.1","24","010000",,"999.9",,"  57.0"," ","  45.0"," "," 13.0",," 0.01","G","1024.8","24","999.9",,"021.0","24","  48.8","24"," 10.0","24","  4.2","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-26","  38.1","24","000000",,"999.9",,"  59.0"," ","  41.0"," ","  9.9",," 0.01","G","1019.8","24","999.9",,"016.1","24","  48.5","24"," 10.0","24","  3.9","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-27","  42.8","24","010000",," 22.0",,"  59.0"," ","  41.0"," "," 15.9",," 0.05","G","1017.2","23","999.9",,"013.0","24","  51.1","24","  9.6","24","  9.4","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-28","  37.2","24","010000",," 26.0",,"  57.0"," ","  37.9"," "," 17.1",," 0.08","G","1021.4","24","999.9",,"017.8","24","  46.2","24","  9.8","24","  4.2","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-29","  36.9","24","100000",," 19.0",,"  64.9"," ","  35.1"," "," 17.1",," 0.00","G","1020.0","21","999.9",,"016.6","24","  47.3","24","  8.7","24","  4.8","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-30","  38.3","24","000000",," 15.9",,"  73.9"," ","  35.1"," "," 12.0",," 0.00","G","1017.3","24","999.9",,"013.6","24","  53.8","24"," 10.0","24","  4.6","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-03-31","  40.3","24","000000",,"999.9",,"  73.9"," ","  39.0"," ","  8.9",," 0.00","G","1018.3","24","999.9",,"014.6","24","  58.1","24"," 10.0","24","  4.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-04-01","  44.5","24","000000",,"999.9",,"  75.0"," ","  44.1"," ","  8.0",," 0.00","G","1020.6","24","999.9",,"016.9","24","  59.4","24","  9.9","24","  3.3","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-04-02","  44.5","24","000000",,"999.9",,"  75.9"," ","  46.0"," ","  6.0",," 0.00","G","1020.8","24","999.9",,"017.0","24","  58.4","24"," 10.0","24","  3.0","24"
"72698024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.59578","-122.60919","6.7","2016-04-03","  41.1","24","000000",,"999.9",,"  73.0"," ","  44.1"," "," 12.0",," 0.00","G","1018.4","24","999.9",,"014.7","24","  57.7","24"," 10.0","24","  4.2","24"
